id,text,created_at,author,location
1461346743128190991,"My #Eternals review. Dull, slow &amp; pompously convoluted.  Rick's Cafe Texan: Eternals: A Review (Review #1545) ",2021-11-18 14:53:08+00:00,Aragorn Aragon,
1461345741457158147,#Eternals phone case arrived ❤ ,2021-11-18 14:49:09+00:00,Nikki⎊ Without their flaws they wouldn't be human✨,Somewhere in the MCU
1461344565164580867,"Gilgamesh💪🦬
Collab with @the_theusz 
.
#Eternals #Eternos #EternalsGilgamesh #Marvel #Fanart #Digitalart… ",2021-11-18 14:44:29+00:00,Jass 흣,Brasil
1461343700018241541,"Birthday bash here plus some special news!

EP62 NOW STREAMING!

The crew are joined this week by original… ",2021-11-18 14:41:03+00:00,YOUR Red 5 Network,Coruscant
1461343480983261184,Yayah Lolla LIAM PAYNE #FicaSolange #ForaValentina #gfvip #tzvip #rosmello #prelemi #gregorelli #squidgame #Round6… ,2021-11-18 14:40:10+00:00,fer,
1461343098382942216,"#OnthisDay Wishing a Happy Birthday to our Sprite #liamchugh 😍😍❤

#MarvelFansIndia #Eternals ",2021-11-18 14:38:39+00:00,Marvel Fans India,"Kerala, India"
1461343072093044754,@AMCTheatres why am I paying premium #IMAX prices for out of focus movies and having to watch all of #Eternals thou… ,2021-11-18 14:38:33+00:00,Gary,"New Braunfels, TX"
1461342490833960961,"my beautiful, beautiful Makkari&gt;&gt;&gt;&gt; #Marvel #Eternals",2021-11-18 14:36:14+00:00,🦔,
1461342438669357056,"// minor #Eternals spoilers 

THE WAY DRUIG KEPT HIS ARM AROUND MAKKARI’S WAIST AM YELLING ",2021-11-18 14:36:02+00:00,maddie saw eternals,17 • she her • white
1461341682134175751,"#HarishPatel Seen  #Eternals 
 We have seen him act in many movies of 90's. Best actor ❤️. He has all kinds of acti… ",2021-11-18 14:33:02+00:00,Mr. অনিরুদ্ধ/अनिरुद्ध/Aniruddha,"Kolkata, India"
1461341629042855945,@SwiftOnSecurity Plot of #Eternals,2021-11-18 14:32:49+00:00,The Beard,"Atlanta, GA"
1461339695175110657,Marvel: Listen to Marvel Studios' #Eternals composer @Djawadi_Ramin talk about bringing the themes of the film to l… ,2021-11-18 14:25:08+00:00,PANDA,
1461339546772144139,Tiger Vidmar Today is out! ,2021-11-18 14:24:32+00:00,Tiger Vidmar,"Las Vegas, Nevada"
1461339454363168771,Jane Campion criticises superhero films: ‘I actually hate them’ ,2021-11-18 14:24:10+00:00,Kenny Hargrove,"Los Angeles, New York"
1461337581342404618,"EPISODE 62 NOW STREAMING!

The crew are joined this week by original R1R co-host @charlespdk to celebrate their 2nd… ",2021-11-18 14:16:44+00:00,Rogue One Radio,Jedha City
1461337145558409216,"NFC Podcast Dives Deep in Marvel's Eternals in this Podcast Review!

",2021-11-18 14:15:00+00:00,Nerd Flix & Chill,
1461335712268046336,@DeseretNews @Marvel @HerbScribner I already get captions at @Cinemark and @megaplextheatre. They give me a thing t… ,2021-11-18 14:09:18+00:00,Beka Shaw,
1461335595549081603,The video version of episode 4 of the show is now live! Names can be tricky and the laughs started early and didn’t… ,2021-11-18 14:08:50+00:00,Film On Tap,
1461335143294115852,Eternals Is Good | A Mostly Non-Spoiler Review #Eternals ,2021-11-18 14:07:03+00:00,Justin Cristelli,"Norfolk, Virginia"
1461334799432433665,The video version of episode 4 of @FilmOnTap is now live! Names can be tricky and the laughs started early and didn… ,2021-11-18 14:05:41+00:00,TomChatalbash,New York
1461334601293459459,Watched #Eternals tdy. Pretty slow paced as origin movies go compared to usual #Marvel movies. With so many new cha… ,2021-11-18 14:04:53+00:00,Keagan Tan,
1461334282597814272,Maybe best part of @sarahwhit10 piece attempting to call #Eternals a ‘miss’ (🙄) - she spends pages talking MCU and… ,2021-11-18 14:03:37+00:00,Hedge,"Toronto, Ontario"
1461333777834078211,"Chills everywhere 
#Eternals ",2021-11-18 14:01:37+00:00,Hado 90: Kurohitsugi,
1461333697039269895,"Shes an icon, shes a legend &amp; she is the moment. #thena #eternals ",2021-11-18 14:01:18+00:00,Ayyyy,
1461333379903746049,Check out our #MovieReview of #Eternals this week on the #moviegang #podcast. Can #ChloeZhao epic cinematography sc… ,2021-11-18 14:00:02+00:00,The Movie Gang,"Durham, NC"
1461332728188743680,"It’s no secret I like the #MCU. Getting to chat with @kevinhyi , @fobesman and @RevMcGarry about the #Eternals was… ",2021-11-18 13:57:27+00:00,Michelle Ami Reyes,"Austin, TX"
1461332215040647168,Lmao we manifest #Druig #Eternals ,2021-11-18 13:55:24+00:00,Nix - All-in Eternals,Hong Kong
1461331641306132482,"I watched Marvel #Eternals last night, it was good just wished the car ride home didn't take forever.",2021-11-18 13:53:08+00:00,Kitty-catfox,I'm a dude.
1461331078640283658,When will #eternals go up to Disney+? I need it to live,2021-11-18 13:50:54+00:00,Ani/Wolfstar my passion ⭐️🐺,Spain• Layout by the love of my life @KlTTHEYOUNGER and @@upthehillart_ 
1461330976836046858,"After watching #Eternals last night and thinking it over, I honestly thought it was a great film. Chloe Zhao as a d… ",2021-11-18 13:50:29+00:00,Autumn 💜,Ireland 🇮🇪
1461330948943876096,"#SpiderMan should’ve asked #Druig’s help fr.
 #Eternals #SpiderManNoWayHome ",2021-11-18 13:50:23+00:00,Faiz Rizky,
1461330571888574474,"After watching #Eternals , I was convinced that Thanos was right and is one of the Good guys..",2021-11-18 13:48:53+00:00,Guy Fxxkes,
1461329527330779139,"#whatif the celestial who was shown in #Eternals  is not the dreaming celestial but instead it is galactus?!?!
Dam… ",2021-11-18 13:44:44+00:00,BAHIZI🇷🇼,Niffleheim
1461328991902572545,okay #Eternals was pretty cool,2021-11-18 13:42:36+00:00,minx (SAW ETERNALS),she/her ~ 16 ~ enfp-t
1461328945274568710,This man looks like this AND  is also the composer of the - Forget #Eternals bruh - #GameOfThrones MUSIC 😍🤤💦… ,2021-11-18 13:42:25+00:00,Olwethu-Thando Klaas,Where The Wild Things Are
1461328464884256774,We have some #Eternals merchandise for you to get your hands on! @Marvel @MarvelStudios @BarryKeoghan @kumailn… ,2021-11-18 13:40:30+00:00,hmv Edinburgh,"Edinburgh, United Kingdom"
1461328386383433728,Strictly believe that movies are purely for entertainment! 100% entertainment! Movies shouldn't be a tool where peo… ,2021-11-18 13:40:12+00:00,Shape158Shifter,Malaysia
1461327800380661760,#ETERNALS: you were never on my side. ,2021-11-18 13:37:52+00:00,˗ˏˋ stilinski ˊˎ - ᵉᵗᵉʳⁿᵃˡˢ,a galaxy far far away
1461327326130540553,"📹| lia mchugh says that richard madden use to called her ""babe"" on set of #eternals ",2021-11-18 13:35:59+00:00,Best Of Lia Mchugh,BAYOU : STREAMING NOW
1461326453908205568,Just walked out of #Eternals one of the BEST #Marvel  films. So beautiful and action packed. I legit CRIED twice wh… ,2021-11-18 13:32:31+00:00,TI∆.™,"Melbourne, Australia"
1461326373801402368,"Check out Ep 276🎙️ of TSL we were missing a couple of folks but Sal @RogueRebelsFam came in &amp; killed it!
We Cover:… ",2021-11-18 13:32:12+00:00,𝙏𝙃𝙀 𝙎𝙄𝙏𝙃 𝙇𝙄𝙎𝙏🎙IRAJ,Galaxy far far way...
1461325873542361096,Just watched Eternals! All I can say is... These guys need to get a Degen Ape and just chill. #truth #eternals,2021-11-18 13:30:13+00:00,Handsome Jape,Hong Kong
1461325823743516674,Listen to Marvel Studios' #Eternals composer @Djawadi_Ramin talk about bringing the themes of the film to life thro… ,2021-11-18 13:30:01+00:00,Marvel Entertainment,"New York, NY"
1461324223952359426,"We were tasked to create an essay about our national hero, and since I still can't get over the fact with how beaut… ",2021-11-18 13:23:39+00:00,Jomark Magbanua,Philippines 
1461322045233373192,"2021 Eternals Ajak Cosplay Costume $137.99, Free Shipping Now. @takerlama 
Shop Here: ",2021-11-18 13:15:00+00:00,TakerlamaCosplay,"ShenZhen, China"
1461321337859883020,so true besties #Eternals ,2021-11-18 13:12:11+00:00,zara 🛸 | eternals & dw spoilers,she/her. 23. lesbian.
1461321038361411590,"With #Eternals in theaters, let’s rank every movie since the beginnings of Marvel to today. ",2021-11-18 13:11:00+00:00,ScreenCrush,New York
1461320709444194304,@Itssan17 Funny how that worked out. #Eternals was divisive but I thought it was twice as good as TSS.  Snydercut i… ,2021-11-18 13:09:41+00:00,PSUFan5,
1461320220463665161,the way druig refers makkari as “my beautiful makkari” warms my heart everytime #eternals,2021-11-18 13:07:45+00:00,em,
