id	created_at	author	location	full_text
1461334282597814272	2021-11-18 14:03:37+00:00	Hedge	Toronto, Ontario	"Maybe best part of @sarahwhit10 piece attempting to call #Eternals a ‘miss’ (🙄) - she spends pages talking MCU and quotes a Thompson U professor his strategic thoughts ..🔝

Sarah - you have it wrong  - movie first to introduce new 🦹🏻‍♀️ then @disneyplus to develop characters  $DIS"
1461333777834078211	2021-11-18 14:01:37+00:00	Hado 90: Kurohitsugi		"Chills everywhere 
#Eternals "
1461333697039269895	2021-11-18 14:01:18+00:00	Ayyyy		Shes an icon, shes a legend &amp; she is the moment. #thena #eternals 
1461333379903746049	2021-11-18 14:00:02+00:00	The Movie Gang	Durham, NC	"Check out our #MovieReview of #Eternals this week on the #moviegang #podcast. Can #ChloeZhao epic cinematography scope match other #marvel movies or will its century-spanning plot feel bloated? 

#Cinema #FilmTwitter #Filmmaking #filmtwt #film #movietwit 

"
1461332728188743680	2021-11-18 13:57:27+00:00	Michelle Ami Reyes	Austin, TX	It’s no secret I like the #MCU. Getting to chat with @kevinhyi , @fobesman and @RevMcGarry about the #Eternals was a treat. 
1461332215040647168	2021-11-18 13:55:24+00:00	Nix - All-in Eternals	Hong Kong	Lmao we manifest #Druig #Eternals 
1461331641306132482	2021-11-18 13:53:08+00:00	Kitty-catfox	I'm a dude.	nan
1461331078640283658	2021-11-18 13:50:54+00:00	Ani/Wolfstar my passion ⭐️🐺	Spain• Layout by the love of my life @KlTTHEYOUNGER and @@upthehillart_ 	When will #eternals go up to Disney+? I need it to live
1461330976836046858	2021-11-18 13:50:29+00:00	Autumn 💜	Ireland 🇮🇪	After watching #Eternals last night and thinking it over, I honestly thought it was a great film. Chloe Zhao as a director and a cinematographer is fucking fantastic (hire her more pls), the casting choices couldn't have been better.
1461330948943876096	2021-11-18 13:50:23+00:00	Faiz Rizky		"#SpiderMan should’ve asked #Druig’s help fr.
 #Eternals #SpiderManNoWayHome "
1461330571888574474	2021-11-18 13:48:53+00:00	Guy Fxxkes		After watching #Eternals , I was convinced that Thanos was right and is one of the Good guys..
1461329527330779139	2021-11-18 13:44:44+00:00	BAHIZI🇷🇼	Niffleheim	"#whatif the celestial who was shown in #Eternals  is not the dreaming celestial but instead it is galactus?!?!
Dam I am loving these theories!!"
1461328991902572545	2021-11-18 13:42:36+00:00	minx (SAW ETERNALS)	she/her ~ 16 ~ enfp-t	okay #Eternals was pretty cool
1461328945274568710	2021-11-18 13:42:25+00:00	Olwethu-Thando Klaas	Where The Wild Things Are	This man looks like this AND  is also the composer of the - Forget #Eternals bruh - #GameOfThrones MUSIC 😍🤤💦 
1461328464884256774	2021-11-18 13:40:30+00:00	hmv Edinburgh	Edinburgh, United Kingdom	We have some #Eternals merchandise for you to get your hands on! @Marvel @MarvelStudios @BarryKeoghan @kumailn @gemma_chan 
1461328386383433728	2021-11-18 13:40:12+00:00	Shape158Shifter	Malaysia	Strictly believe that movies are purely for entertainment! 100% entertainment! Movies shouldn't be a tool where people try to push their agendas! Entertainment, relaxing, stress releasing tools! Should forget about it after you've left the theatre! #Eternals
1461327800380661760	2021-11-18 13:37:52+00:00	˗ˏˋ stilinski ˊˎ - ᵉᵗᵉʳⁿᵃˡˢ	a galaxy far far away	#ETERNALS: you were never on my side. 
1461327326130540553	2021-11-18 13:35:59+00:00	Best Of Lia Mchugh	BAYOU : STREAMING NOW	"📹| lia mchugh says that richard madden use to called her ""babe"" on set of #eternals "
1461326453908205568	2021-11-18 13:32:31+00:00	TI∆.™	Melbourne, Australia	Just walked out of #Eternals one of the BEST #Marvel  films. So beautiful and action packed. I legit CRIED twice while watching it 😭😄so freakin amazing. 12/10 would DEFINITELY recommend. 
1461326373801402368	2021-11-18 13:32:12+00:00	𝙏𝙃𝙀 𝙎𝙄𝙏𝙃 𝙇𝙄𝙎𝙏🎙IRAJ	Galaxy far far way...	"Check out Ep 276🎙️ of TSL we were missing a couple of folks but Sal @RogueRebelsFam came in &amp; killed it!
We Cover:
#SpiderManNoWayHome #StarWars #Eternals #TaylorSwift 
@ericstrothers @TomChansky @TheSithlistBoo@Lesismore78 @CursingUser  "
1461325873542361096	2021-11-18 13:30:13+00:00	Handsome Jape	Hong Kong	Just watched Eternals! All I can say is... These guys need to get a Degen Ape and just chill. #truth #eternals
1461325823743516674	2021-11-18 13:30:01+00:00	Marvel Entertainment	New York, NY	Listen to Marvel Studios' #Eternals composer @Djawadi_Ramin talk about bringing the themes of the film to life through music! 🎼  
1461324223952359426	2021-11-18 13:23:39+00:00	Jomark Magbanua	Philippines 	"We were tasked to create an essay about our national hero, and since I still can't get over the fact with how beautiful the #Eternals  was, I decided to insert an iconic yet emotional line from the film:

#Thena 
#MCU 
#Marvel "
1461322045233373192	2021-11-18 13:15:00+00:00	TakerlamaCosplay	ShenZhen, China	"2021 Eternals Ajak Cosplay Costume $137.99, Free Shipping Now. @takerlama 
Shop Here: "
1461321337859883020	2021-11-18 13:12:11+00:00	zara 🛸 | eternals & dw spoilers	she/her. 23. lesbian.	so true besties #Eternals 
1461321038361411590	2021-11-18 13:11:00+00:00	ScreenCrush	New York	With #Eternals in theaters, let’s rank every movie since the beginnings of Marvel to today. 
1461320709444194304	2021-11-18 13:09:41+00:00	PSUFan5		@Itssan17 Funny how that worked out. #Eternals was divisive but I thought it was twice as good as TSS.  Snydercut is in a league of its own.  #RestoreTheSnyderverse
1461320220463665161	2021-11-18 13:07:45+00:00	em		the way druig refers makkari as “my beautiful makkari” warms my heart everytime #eternals
